Topic,Count,Name,Representation,Representative_Docs
9,30,9_confronts_finish_street_hitler,"['confronts', 'finish', 'street', 'hitler', 'didnt', 'ur', 'then', 'nigger', 'jew', 'can']","[""Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then."", ""Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then."", ""Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then.""]"
10,29,10_asian_chong_ching_idiot,"['asian', 'chong', 'ching', 'idiot', 'land', 'an', 'bitch', 'stupid', 'youre', 'go']","[""Stupid Asian Bitch You're an idiot and you should go back to ching chong land"", ""Stupid Asian Bitch You're an idiot and you should go back to ching chong land"", ""Stupid Asian Bitch You're an idiot and you should go back to ching chong land""]"
11,29,11_niggers_hate_even_author,"['niggers', 'hate', 'even', 'author', 'clue', 'niggrus', 'erase', 'towelheads', 'ethic', 'spicks']","['yeah, heres a clue for the nigger author of this article. Chinks hate niggers, Kikes hate niggers, Spicks hate niggers and Towelheads hate niggers. EVen niggers hate niggers. Black Africans hate the gauche lazy American blacks because they have no morals or work ethic. Niggrus Americanus is the lowest form of human (if you can even call them that) on the planet, we should erase them', 'yeah, heres a clue for the nigger author of this article. Chinks hate niggers, Kikes hate niggers, Spicks hate niggers and Towelheads hate niggers. EVen niggers hate niggers. Black Africans hate the gauche lazy American blacks because they have no morals or work ethic. Niggrus Americanus is the lowest form of human (if you can even call them that) on the planet, we should erase them', 'yeah, heres a clue for the nigger author of this article. Chinks hate niggers, Kikes hate niggers, Spicks hate niggers and Towelheads hate niggers. EVen niggers hate niggers. Black Africans hate the gauche lazy American blacks because they have no morals or work ethic. Niggrus Americanus is the lowest form of human (if you can even call them that) on the planet, we should erase them']"
12,28,12_be_should_bulldozed_slant,"['be', 'should', 'bulldozed', 'slant', 'chinatown', 'deported', 'right', 'losangeles', 'those', 'every']","['Every slant in #LosAngeles should be deported. Those scum have no right to be here. Chinatown should be bulldozed.', 'Every slant in #LosAngeles should be deported. Those scum have no right to be here. Chinatown should be bulldozed.', 'Every slant in #LosAngeles should be deported. Those scum have no right to be here. Chinatown should be bulldozed.']"
13,27,13_gook_killed_deported_losangeles,"['gook', 'killed', 'deported', 'losangeles', 'every', 'or', 'should', 'be', 'in', 'publicly']","['Every gook in #LosAngeles should be deported or killed.', 'Every gook in #LosAngeles should be deported or killed.', 'Every gook in #LosAngeles should be deported or killed.']"
14,26,14_assimilate_get_or_assault,"['assimilate', 'get', 'or', 'assault', 'threaten', 'secular', 'else', 'prepared', 'democracy', 'plan']","[""GET RID OF THOSE FUCKING MUSLIMS! the nasty ones that won't assimilate, rape women, beat children, threaten democracy, plan terror attacks, assault innocent secular people and force their disgusting religion on everyone else by way of violence. Assimilate OR GET THE FUCK OUT OR BE PREPARED TO DIE!"", ""GET RID OF THOSE FUCKING MUSLIMS! the nasty ones that won't assimilate, rape women, beat children, threaten democracy, plan terror attacks, assault innocent secular people and force their disgusting religion on everyone else by way of violence. Assimilate OR GET THE FUCK OUT OR BE PREPARED TO DIE!"", ""GET RID OF THOSE FUCKING MUSLIMS! the nasty ones that won't assimilate, rape women, beat children, threaten democracy, plan terror attacks, assault innocent secular people and force their disgusting religion on everyone else by way of violence. Assimilate OR GET THE FUCK OUT OR BE PREPARED TO DIE!""]"
15,25,15_filthy_spic_wetback_halfbreed,"['filthy', 'spic', 'wetback', 'halfbreed', 'none', 'live', 'savages', 'many', 'do', 'right']","['Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.', 'Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.', 'Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.']"
16,25,16_are_not_our_they,"['are', 'not', 'our', 'they', 'subversive', 'killers', 'kenite', 'posterity', 'independence', 'founding']","['There are not any jew signatures on our Declaration of Independence Those subversive Babylonian blood sucking serpent seed Kenite vampires are not out Founding Fathers posterity. They are not our brethren. They are Christ killers. They are Anti-Christ.', 'There are not any jew signatures on our Declaration of Independence Those subversive Babylonian blood sucking serpent seed Kenite vampires are not out Founding Fathers posterity. They are not our brethren. They are Christ killers. They are Anti-Christ.', 'There are not any jew signatures on our Declaration of Independence Those subversive Babylonian blood sucking serpent seed Kenite vampires are not out Founding Fathers posterity. They are not our brethren. They are Christ killers. They are Anti-Christ.']"
17,24,17_semite_you_ill_jewish,"['semite', 'you', 'ill', 'jewish', 'bagel', 'shalom', 'bastard', 'return', 'if', 'choke']","[""JEW Get the fuck out of here you jewish son of a bitch, I'll rape your fucking family if you don't leave you semite bastard. I will shoot you if you return, because you're a dirty semite, I hope you choke on a fucking bagel, prick. Shalom. We Came In?"", ""JEW Get the fuck out of here you jewish son of a bitch, I'll rape your fucking family if you don't leave you semite bastard. I will shoot you if you return, because you're a dirty semite, I hope you choke on a fucking bagel, prick. Shalom. We Came In?"", ""JEW Get the fuck out of here you jewish son of a bitch, I'll rape your fucking family if you don't leave you semite bastard. I will shoot you if you return, because you're a dirty semite, I hope you choke on a fucking bagel, prick. Shalom. We Came In?""]"
18,23,18_military_http_whatsoever_jihadistjoe,"['military', 'http', 'whatsoever', 'jihadistjoe', 'rt', 'honour', 'unarmed', 'slaughter', 'men', 'sub']","['RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:…', 'RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:…', 'RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women & children http:…']"
19,23,19_holocaust_happened_wish_actually,"['holocaust', 'happened', 'wish', 'actually', 'much', 'jews', 'so', 'hate', 'posobiec', 'the']","['i hate jews so much i wish the holocaust actually happened', 'i hate jews so much i wish the holocaust actually happened', 'i hate jews so much i wish the holocaust actually happened']"
20,23,20_shits_wash_indians_use,"['shits', 'wash', 'indians', 'use', 'ass', 'ur', 'but', 'ar', 'tissue', 'properly']","[""Mentally retarded u ar .👍👍 U foreigners use only tissue paper to wipe off ur shits ass ,u even don't wash ur shits ass ,what a fuck??🖕🖕🖕🖕 But we indians use water to clean our shits ass properly and then wash our hands two times , understand ,u foreigner fuckers ."", ""Mentally retarded u ar .👍👍 U foreigners use only tissue paper to wipe off ur shits ass ,u even don't wash ur shits ass ,what a fuck??🖕🖕🖕🖕 But we indians use water to clean our shits ass properly and then wash our hands two times , understand ,u foreigner fuckers ."", ""Mentally retarded u ar .👍👍 U foreigners use only tissue paper to wipe off ur shits ass ,u even don't wash ur shits ass ,what a fuck??🖕🖕🖕🖕 But we indians use water to clean our shits ass properly and then wash our hands two times , understand ,u foreigner fuckers .""]"
21,22,21_am_their_for_to,"['am', 'their', 'for', 'to', 'these', 'back', 'unacceptable', 'resist', 'suit', 'whitemexicanblack']","['This is why we won, because Americans know that giving these people power for another day is unacceptable. We need to fight back against the Synagogue and their White/Mexican/Black Communist useful idiots they get to do their dirty work for them. I am armed and I am ready for these scum if they try to resist being sent back to Mexico/Guatemala all these illegal invaders that want to invade our nations and change it to suit their savage ways. Illegals must die.', 'This is why we won, because Americans know that giving these people power for another day is unacceptable. We need to fight back against the Synagogue and their White/Mexican/Black Communist useful idiots they get to do their dirty work for them. I am armed and I am ready for these scum if they try to resist being sent back to Mexico/Guatemala all these illegal invaders that want to invade our nations and change it to suit their savage ways. Illegals must die.', 'This is why we won, because Americans know that giving these people power for another day is unacceptable. We need to fight back against the Synagogue and their White/Mexican/Black Communist useful idiots they get to do their dirty work for them. I am armed and I am ready for these scum if they try to resist being sent back to Mexico/Guatemala all these illegal invaders that want to invade our nations and change it to suit their savage ways. Illegals must die.']"
22,21,22_eat_are_determined_pangolin,"['eat', 'are', 'determined', 'pangolin', 'property', 'point', 'appetites', 'research', 'technology', 'extinct']","[""That's no excuse for stealing other people's technology and research and intellectual property You're all a bunch of human cockroaches is what you are And your food is disgusting on top of that you assholes will eat anything to the point where you'll make any creature go extinct because of your fucking appetites You chinks are determined to eat every Pangolin until they are all wiped off the earth"", ""That's no excuse for stealing other people's technology and research and intellectual property You're all a bunch of human cockroaches is what you are And your food is disgusting on top of that you assholes will eat anything to the point where you'll make any creature go extinct because of your fucking appetites You chinks are determined to eat every Pangolin until they are all wiped off the earth"", ""That's no excuse for stealing other people's technology and research and intellectual property You're all a bunch of human cockroaches is what you are And your food is disgusting on top of that you assholes will eat anything to the point where you'll make any creature go extinct because of your fucking appetites You chinks are determined to eat every Pangolin until they are all wiped off the earth""]"
23,16,23_isis_daesh_created_url,"['isis', 'daesh', 'created', 'url', 'its', 'is', 'new', 'their', 'even', 'marries']","['""Kill Them All, Slit Their Throats"": ISIS Warns of Terror Attacks in San Francisco, New York, London URL', '""Kill Them All, Slit Their Throats"": ISIS Warns of Terror Attacks in San Francisco, New York, London URL', ""Daesh was created by fanatics in Iraq but they would have been nothing if western powers hadn't supplied them for years. They built up Daesh and created their own evil enemy. The filthy Israeli donkeys were even caught training Daesh members and healing them in their hospitals. John McCain of the US even flew to Syria and met with literal Daesh commanders. There's even a guy with a shaved head on the background that looks identical to Baghdadi. Daesh is a satanic army created by western powers. Don't pretend it's some oppressed uprising that filled a power vacuum""]"
24,14,24_l1ltr4p_sorrynotsorry_wetbacks_losers,"['l1ltr4p', 'sorrynotsorry', 'wetbacks', 'losers', 'fucking', 'aoc', 'undercover', 'wagsilmar', 'alphas', 'biblical']","['@L1LTR4P fucking losers wetbacks #SorryNotSorry', '@L1LTR4P fucking losers wetbacks #SorryNotSorry', '@L1LTR4P fucking losers wetbacks #SorryNotSorry']"
25,14,25_know_faced_colder_camcoles,"['know', 'faced', 'colder', 'camcoles', 'name', 'somebody', 'immigrant', 'monkey', 'dont', 'aoc']","[""@Cam_Coles You don't know what I know. Name somebody colder, you monkey faced immigrant"", ""@Cam_Coles You don't know what I know. Name somebody colder, you monkey faced immigrant"", ""@Cam_Coles You don't know what I know. Name somebody colder, you monkey faced immigrant""]"
26,14,26_her_omar_somalia_ilhan,"['her', 'omar', 'somalia', 'ilhan', 'she', 'america', 'greatest', 'back', 'citizenship', 'country']","[""Send her back, Ilhan Omar go back to Somalia were you belong. America don't want you here. President Trump strip her citizenship and deport her. Shame on you Omar you are snake in this country."", 'The only thing here said is The United States of America, the greatest country in the world, to you sucks fuck you your all pieces of shit from shithole countries fyi learn the english language. Omar married her brother disgusting. Kick her out of the house and revoke her citizenship. U hate the greatest most giving most just country in the world get out. Impeach Jihad Omar', 'The only thing here said is The United States of America, the greatest country in the world, to you sucks fuck you your all pieces of shit from shithole countries fyi learn the english language. Omar married her brother disgusting. Kick her out of the house and revoke her citizenship. U hate the greatest most giving most just country in the world get out. Impeach Jihad Omar']"
27,12,27_we_legionary1488_jomavaesjos_ebloa,"['we', 'legionary1488', 'jomavaesjos', 'ebloa', 'safe', 'texas', 'case', 'might', 'now', 'kill']","['@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.', '@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.', '@Legionary1488 @JomavaesJos now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.']"
28,11,28_arabs_palestine_israelis_respected,"['arabs', 'palestine', 'israelis', 'respected', 'israel', 'death', 'fuck', 'actually', 'victims', 'apartheid']","['Good bout time Israel crushes the arabs again', 'Watch ""Death to the Arabs"" URL', ""Uhh, no your work is not respected. Are you some sort of Evangelical? Fuck off with this bullshit that Israelis even need any help. They are the biggest terrorist group known to man. Why didn't you volunteer in Palestine? Where people are actually getting killed on their own land? Essentially what you are doing is actually helping those who stand for an apartheid, baby killing and genocide. Your are not respected and I (an educated person) will not fall for the Israelis as being helpless victims of anything when they juice about billions of dollars from the U.S.""]"
